QUANTITY	TIME	FAC	ORG	LOC	EVENT
['a few feet']	[]	[]	[]	[]	[]
[]	['Night']	[]	['Mart', 'Supercenter', 'Wal']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Jobe Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Midnight']	"[""Collin's Field""]"	[]	[]	[]
[]	['late at night']	[]	['Union']	[]	[]
['about 10-15 miles']	[]	[]	[]	[]	[]
[]	['Midnight']	['Bumpass Cove Graveyard', 'Bumpass Cove Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['MINE 21']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['The night']	[]	[]	[]	[]
[]	[]	[]	['Bali Hai']	[]	[]
[]	['all night', 'late at night', '2 hours earlier', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Plantation']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['around 9:30 to 11:00']	['Gobbler rd. -']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Polk County Historial Museum and Genealogical Library']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['late night']	[]	[]	[]	[]
[]	['the stroke of twelve midnight', 'one night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	['Humanities Bldg']	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Congress Avenue', 'Indian Burial Ground']	['This Holiday Inn', 'The Holiday Inn']	[]	[]
[]	['night']	[]	[]	['Coquina Beach', 'Longboat Key']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	['Jefferson Old', 'Main Street']	[]	[]	[]
[]	['the night', 'dusk']	['Fort Dade Ave', 'The Spring Hill Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	['the St. Petersburg Times', 'the Tampa Tribune']	[]	[]
[]	['hours']	[]	"[""the King's Crown restaurant""]"	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['Cassadaga']	[]
[]	[]	[]	[]	[]	['the Seminole war']
[]	['that same night']	[]	[]	[]	[]
['only inches', 'about 5 - 8 miles', 'another quarter mile']	['the whole three hours', 'night']	['Highway 90', 'Chumuckla Elementary', 'Coon Hill Cemetery', 'Highway 182', 'Chumuckla Spring Road', 'Chumuckla Highway']	['Waffle']	[]	[]
[]	[]	['the Tom Thumb']	[]	[]	[]
[]	['night']	['a Military Police Training Barracks']	['the Coast Guard', 'Army']	[]	['WWII']
[]	['all one night']	[]	['Eisenhower Elementary School']	[]	[]
[]	[]	[]	['The Biltmore Hotel']	[]	[]
[]	[]	[]	['Biltmore']	[]	['WWII']
[]	[]	[]	[]	[]	[]
[]	['hours']	['Atlantic Blvd.', 'Coral Ridge Drive']	['Blockbuster']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	['about 1:24 A.M.']	['highway 90']	['KKK']	[]	[]
[]	[]	['Cracker Barrel', 'Interstate 10']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Building 5']	[]	[]	[]
[]	['early in the morning']	[]	[]	[]	[]
[]	[]	[]	[]	['the Halifax River']	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Auditorium', 'Ocean Center', 'Pinewood Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Midnight']	['the Emergency Operations Center']	['E-911 Operators']	[]	[]
[]	[]	['Osteen Cemetery']	"[""Driver's Ed"", 'Agriculture Barn']"	[]	[]
[]	['around 3 in the morning']	[]	[]	[]	[]
[]	[]	['Highway 90']	[]	[]	[]
[]	[]	[]	['The Bay street Theatre']	[]	[]
[]	['late at night']	[]	[]	[]	[]
"[""about 5'""]"	[]	[]	[]	[]	[]
[]	[]	['Fort Clinch']	['Union']	[]	['Union Civil War']
[]	[]	['Fernandina Beach High School']	[]	[]	[]
[]	['every night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['office hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Halloween night']	['US1']	[]	['the St. Lucie River']	['Hurricanes']
[]	['a few nights later']	[]	['Pace Center For Girls', 'Pace Center For girls']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['10 minutes', 'around 1am']	['Sunrise Hall Dormitory']	[]	[]	[]
[]	['the hours of late,', 'between 11:00pm and 3:00am.']	[]	['Riverwalk', 'Museum']	[]	[]
[]	['dusk']	['Heard Bridge Rd']	[]	['Mt. Pisgah']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Palm Coast High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the wee hours of the morning', 'night']	['13th St.', 'The Stake and Shake']	[]	[]	[]
[]	['3:00 AM - 7:00 AM', 'between the hours']	[]	['Jewelry, Crafts and Domestics']	[]	[]
[]	['3:00am and', 'night']	[]	[]	[]	[]
[]	[]	['The Purple Porpoise']	[]	[]	[]
[]	[]	['Beatty Towers']	[]	[]	[]
[]	[]	['Thomas Hall Dormitory']	[]	[]	[]
[]	[]	[]	['this Bed and Breakfast']	[]	[]
[]	['night']	[]	['the College of Education', 'the P.K. Young School', 'Norman Hall - Norman Hall']	[]	[]
['a few miles']	[]	['I-75', 'Wayside']	['ANTIQUES']	[]	[]
[]	[]	['hwy 2']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	"[""Hialeah Miami lakes High school's""]"	[]	[]
[]	[]	[]	[]	[]	['Lakeview']
['15mph']	['LATE at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Euchee Valley Presbyterian Cemetery']	[]	[]	[]
[]	['11:27', 'every night', 'Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	['Red Orbs']	[]
[]	[]	['the Old Courthouse', 'Jail']	[]	[]	[]
[]	['late at night']	['210', 'SR 210', 'Greenbrier', 'Greenbriar Road']	"[""the Sheriff's Department""]"	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the next morning']	[]	['Footwear', 'The Sports Authority']	[]	[]
[]	[]	['JENSEN BEACH']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['park']	[]	[]
[]	['night']	['Launch Pad', 'the Apollo Launch Pad']	['NASA', 'Apollo']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['The Ghost Tour']	['Key West']	[]
[]	[]	['Fort Zachary Taylor']	[]	[]	['Yellow Fever', 'Civil War']
[]	['night']	['Duval Street']	[]	['Third Floor']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Old Vineland Road', 'the Shingle Creek United Methodist Church']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['NEUTRAL']	[]
[]	[]	['the Lake Worth Playhouse']	[]	[]	[]
[]	[]	[]	['Lake Worth']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night', 'night']	['Lodge 5']	['Girls', 'United Methodist']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Ritz-Carlton', 'the chart house']	['New Pass']	[]
[]	['230am']	[]	[]	[]	[]
[]	['1:00AM']	[]	['Nicole St. Pierre']	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['Health Clinic']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['daylight hours', 'night']	[]	['LaSalle High School', 'Mercy Hospital - LaSalle High School', 'Mercy Hospital']	['Biscayne Bay']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Colony Theater']	[]	[]
[]	['10:43 PM', 'hours']	[]	['Miami Senior High School']	[]	[]
[]	['night']	['Curtis Mansion']	['Manor Care, Inc.', 'Forte Hotels, International, Inc.', 'the Michaels and Wheeler Insurance Company']	['Deer Run']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Herlong Mansion']	[]	[]	[]
[]	['about 15 min']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Magnolia Creek Lane']	[]	[]	[]
[]	[]	['Arnold Hall']	['DAR']	[]	[]
[]	['morning']	[]	[]	[]	[]
[]	[]	[]	"[""Witch's Brew""]"	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['3:18 am']	['eland', 'gnu']	[]	[]	[]
[]	[]	[]	['Motel 6']	[]	[]
[]	['almost any night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['hwy 40']	['Church']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['FBI']	['Lake Weir']	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Orange Ave.']	['Republic bank']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night', 'the end of the day', 'the beginning of the day', 'night', 'morning']	[]	[]	[]	[]
[]	[]	[]	"['Drama', ""Evan's""]"	[]	[]
[]	[]	['Orlando Ave.', 'S.R. - 1792', 'the Harry P. Leu Botanical Gardens']	[]	[]	[]
[]	[]	['Old Econ Rd']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Division Ten']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Anders street', 'Chapman']	[]	[]	[]
[]	['7:00']	[]	[]	[]	[]
[]	[]	['Boston Hill Cemetery']	[]	[]	[]
[]	[]	[]	[]	['The Celery Fields of Chapman Road']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	['The Econ River', 'Geniva']	[]
[]	[]	[]	['Oviedo High School']	[]	[]
[]	[]	[]	['Oviedo High School']	[]	[]
[]	[]	[]	['Oviedo High School']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['St. Luke’s cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['off hours']	"['the ""Tower of Terror']"	[]	[]	[]
[]	[]	[]	['Belleview Mental Hospital']	['Pine Hills']	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Zuma Beach Night Club']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
['about 7 ft']	['the end of the day']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Chic Filet']	['Wal Mart']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the Henry Flagler Museum']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['around 4 a.m.', 'every night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Silver Lakes']	['Publix 528']	[]	[]
[]	[]	['Seville Quarter']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['The next morning']	['The Gray House', 'Alcaniz Street', 'the Dorr House', 'Seville Square']	[]	[]	[]
[]	[]	[]	['NAS', 'navy']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Branch Medical Clinic']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one night']	['Seville Quarter']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['ww2', 'Fantasy of Flight Aircraft Museum']	[]	['WW1', 'WW2']
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"['the C-24 Canal', 'The Devil Tree - Oak Hammock Park', 'the ""Devil Tree']"	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Indian Burial']	"[""Ashley's Restaurant""]"	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['New Tribes Mission']	['the East Wing']	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['The Palms of Sarasota', 'Interstate']	['Mental Hospital']	[]	[]
[]	[]	"[""The Old Women's Dormitory""]"	[]	[]	[]
[]	[]	['Ringling Towers']	[]	[]	[]
[]	[]	['The Ringling Towers', 'N. Briggs', 'Timberchase', 'the Ritz Carlton']	[]	[]	[]
[]	[]	['Harder hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['Some nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 3 miles', '7 miles']	['one night', 'a few hours later', 'the night']	['the 7-11', 'Highway 19']	['Hungry Howies', '7-11']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the nights']	['The Lighthouse']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['sundown']	[]	[]	[]	[]
[]	[]	['Ponce de Leon Hall', 'Ponce de Leon Hotel', 'Ponce de Leon']	[]	[]	[]
[]	['late at night']	['Gregg Hall Dormitory']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['2:00 or 3:00 in the morning']	['the Old City Gates', 'the City Gates']	[]	[]	[]
"['over 6\'5""']"	[]	[]	[]	['San Marco']	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['the fire department']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Vivian']	[]	[]
[]	[]	[]	[]	[]	['W.W.II']
[]	[]	['Jones Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Don CeSar Resort']	[]	[]	[]
['200 feet']	['around 12am']	['The Skyway Bridge', 'Skyway']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the late evening to early morning']	[]	[]	[]	[]
[]	['late night']	[]	[]	[]	[]
[]	['night']	['Vinoy']	['Major league']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['just before midnight', 'the late evening hours']	[]	['West Florida Cadet Battalion', 'ROTC']	[]	[]
[]	[]	['Cawthon Hall']	['University', 'The Florida Flambeau']	[]	[]
[]	['night']	[]	[]	[]	[]
['8 foot']	['One night', 'late at night', 'night']	[]	[]	[]	[]
[]	['late at night']	['Leon County Jail']	['Corrections']	[]	[]
[]	[]	['The Leon', 'College Avenue', 'Monroe Street', 'The Lively Building']	['The Leon Bar', 'Leon']	[]	[]
['20ft']	[]	[]	[]	[]	[]
[]	['non business hours']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the night', 'a split second', 'night']	['Old Indian Village']	['Indian']	[]	[]
[]	['late at night']	[]	[]	[]	[]
['6 feet']	[]	[]	[]	[]	[]
[]	[]	[]	['Blake High school']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Main Theatre']	[]	[]
[]	[]	[]	['the Park Theatre']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Frank Theater']	['University']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Rose Cemetery']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['the new moon', 'nights']	[]	[]	[]	['the Civil War']
[]	[]	[]	[]	[]	[]
[]	['hours', 'night']	['the Umatilla Cemetery', 'The Umatilla Cemetery', 'Golden Gem road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Pharmacy', 'bay street', 'US HWY 17']	['Pharmacy']	[]	[]
[]	[]	['SR 64']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['that night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['about 11:30 to 12:30']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['opening night']	['Winter Park']	[]	[]	[]
[]	['A minute later', 'a few minutes later', 'a few minutes']	[]	['Rollins College']	[]	[]
[]	['night']	[]	['Ann Russell Theater']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"[""Young's Mansion""]"	[]	[]	[]
[]	[]	[]	[]	[]	[]
['15 to 20ft']	[]	[]	[]	[]	[]
[]	['midnight']	[]	[]	[]	[]
[]	['night']	[]	['Union', 'a Bed and Breakfast', 'Academy']	[]	['the Civil War']
[]	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['a dark night', 'an hour', 'night']	['Albino Farm Bridge']	[]	[]	[]
[]	[]	[]	['WPA']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['one night', 'late at night', 'night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['13Hwy', 'Bolivar']	[]	[]	[]
[]	[]	['Black Tram']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	['Civil War']
[]	[]	[]	[]	[]	[]
[]	[]	['248 Hwy', 'Sycamore Church Road']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['a few seconds']	['Old Colemine Road', 'Jarboe']	[]	[]	[]
[]	[]	[]	[]	['Bridal Cave']	[]
[]	[]	['Morgan Oak street']	['University']	[]	[]
[]	['nights']	[]	[]	[]	[]
[]	['late at night']	['Lodge', 'The Pi Kappa Alpha Lodge']	['Southeast Missouri State University']	[]	[]
[]	[]	['Cheney Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['The Rose Theatre']	[]	[]	[]
[]	['night', 'around 12:00 p.m.']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['a clear night', 'night']	[]	[]	[]	[]
[]	[]	['the Christian County/Stone County Line']	[]	['Break Neck Hill']	[]
['15 ft']	['the morning', 'hours']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['Miller Hall', 'Miller', 'St. Clair Hall']	[]	[]
[]	[]	['the Katy Trail']	[]	[]	[]
[]	['night']	[]	['Pillsbury/Roblee Dorm Hall']	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Tower Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['between 11:50P.M. and', '12:20 A.M.']	['DD hwy.']	[]	[]	[]
[]	['late at night']	[]	['Kmart']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['ABOUT 15 OR 20 MPH']	['ABOUT 2 OR 3 MINUTES']	['ST. LOUIS', 'OLD ST. LOUIS RD', 'HIGHWAY 67']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['About half a mile']	['midnight', 'one night']	[]	[]	[]	[]
['about five miles']	['night']	['Wheeler', 'DD hwy']	[]	[]	[]
[]	"['this ""witching"" hour', '1:00 A.M.', 'midnight']"	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['nearly 1/2 mile']	['one night']	[]	[]	[]	[]
[]	[]	['HWY 412', 'Seneth Light', 'Seneth']	[]	[]	[]
[]	[]	['BB Hwy']	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['One night', 'One morning', 'about 30 sec']	[]	['Ramada', 'Six Flags -', 'the Ramada Inn at Six Flags']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['2:30']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	['KKK']	[]	[]
[]	['night']	[]	[]	[]	['the civil war']
[]	[]	[]	[]	[]	[]
[]	['that night', 'night']	[]	[]	[]	[]
['30 degrees']	[]	['Valley Mines']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['One night', 'midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['McLaran road']	[]	[]	[]
[]	[]	['Leaf Brown Cemetery']	[]	[]	[]
['three foot']	['three in the morning']	[]	[]	[]	[]
[]	['Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['all night']	['Blob', 'State Park', 'Glaser road', 'Glaser Road', 'the State Park']	['CCC', 'Sullivan High School']	[]	[]
['about a half mile']	['midnight']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Union']	[]	['Civil']
[]	[]	[]	['Action Cafe-']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	"[""Gobbler's Knob""]"	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	"[""Devil's Promenade"", 'Spook Light']"	[]	[]	['Civil War']
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Liberty']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
['approximately four-five miles']	[]	[]	[]	[]	[]
[]	[]	['Old 94 highway']	[]	[]	['the Civil War']
[]	[]	[]	[]	[]	[]
['a dozen or so yards']	['midnight']	['Wainwright bridge']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['one night']	['The Band Room']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Metro North Mall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Royals', 'KC Royals']	[]	['the world series']
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	['Houston Lake']	[]
[]	[]	[]	[]	['Platte River Access']	['the Civil War']
[]	[]	[]	['the Hyatt Regency']	[]	[]
['50 feet']	['late at night']	[]	['WWF']	[]	[]
[]	['a rainy night']	[]	[]	[]	[]
['about 1/4 of a mile', 'about thirty feet']	['ten minutes']	['K HWY', 'Airport']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['the Power and Light Building']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Epperson Hall']	['the University of Missouri at Kansas City', 'the National Register of Haunted Houses']	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['Jamison St.', 'The Devil’s Chair']	[]	[]	[]
[]	[]	[]	['Collage', 'Hospital']	[]	[]
[]	[]	['Campbell Apartments']	[]	[]	[]
[]	[]	['Laughlin Hall']	['Truman University']	['Northeast Missouri']	[]
[]	['the same night', 'midnight', 'night']	[]	[]	[]	[]
[]	['a stormy night']	[]	[]	['Knob']	[]
['nine miles']	[]	[]	[]	[]	[]
[]	['a Saturday night', 'nights']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['25 miles']	['late at night']	['Cemetery']	[]	[]	[]
[]	['nights']	['Leeper Hollar']	[]	[]	['Civil War']
[]	[]	[]	[]	[]	[]
[]	['late at night']	['the Bell Tower']	[]	[]	[]
[]	[]	['The Barracks -']	[]	[]	[]
[]	[]	['The Bell Tower']	[]	[]	[]
[]	['one night']	['Groendyke Hall']	[]	[]	[]
[]	['the middle of the night', 'night']	['Hickman hall', 'Hickman Hall']	['Golf Company']	[]	[]
[]	['night']	['Marine Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['TAC']	[]	[]
[]	['the night']	['the Scholastic Building']	['Scholastic BuildingThe']	[]	[]
[]	['night']	['East barracksthere']	[]	[]	[]
[]	[]	['Marine Hall']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	['highway 36']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	['an Insane Asylum']	[]	[]	[]
[]	[]	['South Third', 'Roberta Hall', 'Hudson']	[]	[]	[]
[]	[]	[]	[]	[]	[]
['approx. 7-8 feet']	['a few seconds']	['the County Courthouse']	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	['I-70']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	['Owl Rd', 'Small Cemetery']	[]	[]	[]
[]	[]	"['the ""Red Brick Playhouse']"	[]	[]	[]
[]	[]	['the Cottey Library']	['the Cottey Family']	[]	[]
[]	[]	['Rosemary Hall']	[]	[]	[]
[]	[]	['Walnut Street', 'Main Street', 'Jail']	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	['night']	[]	[]	[]	[]
[]	['late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	['Herr House']	[]	['WWII']
[]	[]	['The Jenkin and Barbara David Theater']	['Park University']	[]	[]
[]	[]	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 6 or 7 yards']	['one night', 'the next morning', 'morning', 'Late at night']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
['about 6 or so ft']	['the bewitching hour']	[]	[]	[]	[]
[]	[]	[]	[]	[]	[]
